id,organization_id,program_id,location_id,name,alternate_name,url,email,status,application_process,wait_time,description,taxonomy_ids
20878,6277,7794,7794,Pre-Employment Background Checks,,www.vidatrainingcenter.com,,active,Call for more information,,None provided,
20890,7796,7796,7796,Adolescent/Youth Counseling,,www.evaabad.com,,active,Please call for an appointment,,None provided,
20892,7796,7796,7796,Geriatric Counseling,,www.evaabad.com,,active,Please call for an appointment,,None provided,
20893,7796,7796,7796,Home Based Mental Health Services,,www.evaabad.com,,active,Please call for an appointment,,None provided,
20911,7801,7801,7801,Senior Housing Information and Referral,,,,active,Must call for more information,,None provided,
20920,7802,7802,7802,Divorce Counseling,,www.meghancalfee.com,,active,* Please call to set up an initial appointment\n* At the first appointment we will fill out some paperwork and discuss any concerns,,None provided,
20921,7802,7802,7802,Sexual Orientation Counseling,,www.meghancalfee.com,,active,* Please call to set up an initial appointment\n* At the first appointment we will fill out some paperwork and discuss any concerns,,None provided,
20922,7803,7803,7803,Credit Counseling,,www.dmcconline.org,,active,* Consumers can call 866-724-3328 and speak with a Certified Credit Counselor or\n* Can visit our website at www.dmcconline.org or \n* Contact us at contact@dmcconline.org,,None provided,
20923,7803,7803,7803,Personal Financial Counseling,,www.dmcconline.org,,active,* Consumers can call 866-724-3328 and speak with a Certified Credit Counselor or\n* Can visit our website at www.dmcconline.org or \n* Contact us at contact@dmcconline.org,,None provided,
20924,7803,7803,7803,Mortgage Payment Assistance,,www.dmcconline.org,,active,* Consumers can call 866-724-3328 and speak with a Certified Credit Counselor or\n* Can visit our website at www.dmcconline.org or \n* Contact us at contact@dmcconline.org,,None provided,
20925,7803,7803,7803,Foreclosure Prevention Loan Modification/Refinancing Programs,,www.dmcconline.org,,active,* Consumers can call 866-724-3328 and speak with a Certified Credit Counselor or\n* Can visit our website at www.dmcconline.org or \n* Contact us at contact@dmcconline.org,,None provided,
20926,7803,7803,7803,Homebuyer/Home Purchase Counseling,,www.dmcconline.org,,active,* Consumers can call 866-724-3328 and speak with a Certified Credit Counselor or\n* Can visit our website at www.dmcconline.org or \n* Contact us at contact@dmcconline.org,,None provided,
20927,7803,7803,7803,Mortgage Delinquency and Default Counseling,,www.dmcconline.org,,active,* Consumers can call 866-724-3328 and speak with a Certified Credit Counselor or\n* Can visit our website at www.dmcconline.org or \n* Contact us at contact@dmcconline.org,,None provided,
20928,6328,7804,7804,Personal Financial Counseling,,www.abc4s.com,,active,Intake includes a Bio-psychosocial assessment by a licensed professional. Call for information.,,None provided,
20929,6328,7804,7804,Life Skills Education,,www.abc4s.com,,active,Intake includes a Bio-psychosocial assessment by a licensed professional. Call for information.,,None provided,
20930,6328,7804,7804,Social Skills Training,,www.abc4s.com,,active,Intake includes a Bio-psychosocial assessment by a licensed professional. Call for information.,,None provided,
20931,6328,7804,7804,Psychosocial Therapy,,www.abc4s.com,,active,Intake includes a Bio-psychosocial assessment by a licensed professional. Call for information.,,None provided,
20932,6328,7805,7805,Early Intervention for Children With Disabilities/Delays,,www.abc4s.com,,active,Intake process includes Bio-psychosocial assessment by a licensed professional. Referral from the Miami Children's Hospital/Early Steps program is necessary.,,None provided,
20933,6328,7805,7805,Child Development Classes,,www.abc4s.com,,active,Intake process includes Bio-psychosocial assessment by a licensed professional. Referral from the Miami Children's Hospital/Early Steps program is necessary.,,None provided,
20934,6328,7806,7806,Therapeutic Visitation,,www.abc4s.com,,active,Intake process includes Bio-psychosocial assessment by a licensed professional.,,None provided,
20936,6328,7806,7806,Specialized Counseling Services,,www.abc4s.com,,active,Intake process includes Bio-psychosocial assessment by a licensed professional.,,None provided,
20937,6328,7806,7806,Psychological Assessment,,www.abc4s.com,,active,Intake process includes Bio-psychosocial assessment by a licensed professional.,,None provided,
20938,6328,7807,7807,Long Term Case/Care Management,,www.abc4s.com,,active,Call for information.,,None provided,
20939,6328,7807,7807,Transitional Case/Care Management,,www.abc4s.com,,active,Call for information.,,None provided,
20940,82,7809,7809,Parenting Education,,www.careresource.org,,active,"Complete patient registration and if seeking fee reduction, provide proof of income.",,None provided,
20942,82,7809,7809,Anger Management,,www.careresource.org,,active,"Complete patient registration and if seeking fee reduction, provide proof of income.",,None provided,
20943,82,7809,7809,Psychiatric Disorder Counseling,,www.careresource.org,,active,"Complete patient registration and if seeking fee reduction, provide proof of income.",,None provided,
20944,82,7809,7809,Drug/Alcohol Testing,,www.careresource.org,,active,"Complete patient registration and if seeking fee reduction, provide proof of income.",,None provided,
20945,82,7809,7809,Substance Abuse Counseling,,www.careresource.org,,active,"Complete patient registration and if seeking fee reduction, provide proof of income.",,None provided,
20946,82,7810,7810,Parenting Education,,www.careresource.org,,active,"Complete patient registration and if seeking fee reduction, provide proof of income.",,None provided,
20948,82,7810,7810,Anger Management,,www.careresource.org,,active,"Complete patient registration and if seeking fee reduction, provide proof of income.",,None provided,
20949,82,7810,7810,Psychiatric Disorder Counseling,,www.careresource.org,,active,"Complete patient registration and if seeking fee reduction, provide proof of income.",,None provided,
20950,82,7810,7810,Drug/Alcohol Testing,,www.careresource.org,,active,"Complete patient registration and if seeking fee reduction, provide proof of income.",,None provided,
20951,82,7810,7810,Substance Abuse Counseling,,www.careresource.org,,active,"Complete patient registration and if seeking fee reduction, provide proof of income.",,None provided,
20952,82,7811,7811,HIV Post Exposure Prophylaxis Medication,,http://www.careresource.org/pep-prep/,,active,Clients will need to become registered patients of Care Resource.,,None provided,
20953,82,7811,7811,HIV Pre-Exposure Prophylaxis Medication,,http://www.careresource.org/pep-prep/,,active,Clients will need to become registered patients of Care Resource.,,None provided,
20954,82,7812,7812,Affordable Care Act Qualified Health Plans,,www.careresource.org,,active,"Please call to set an appointment, appointments are generally 90 minutes.",,None provided,
20956,82,7812,7812,Certified Application Counselor Programs,,www.careresource.org,,active,"Please call to set an appointment, appointments are generally 90 minutes.",,None provided,
20957,82,7812,7812,In Person Assister Programs,,www.careresource.org,,active,"Please call to set an appointment, appointments are generally 90 minutes.",,None provided,
20958,82,7812,7812,Navigator Programs,,www.careresource.org,,active,"Please call to set an appointment, appointments are generally 90 minutes.",,None provided,
20959,2896,7813,7813,Extended Child Care,,www.abriendopuertasfl.org,,active,Contact Abriendo Puertas main office at 305-649-6449 or School Principal at Bunche Park Elementary\n\nContactar a la oficina principal Abriendo Puertas al 305-649-6449 o al director de Bunche Park Elementary.,,None provided,
20972,1256,7814,7814,Subject Tutoring,,tutoring.mdpls.org,,active,None,,None provided,
20973,466,7815,7815,Complaint Issuance,,http://www.va.gov/oig/hotline/default.asp,,active,Call to speak to a representative to place a complaint,,None provided,
20993,2816,7817,7817,Adult/Child Mentoring Programs,,www.girlpowerrocks.org,,active,"Call to schedule an appointment for intake\n\nRequired documents: Birth Certificate, Social Security Card, Proof of Income(check stub, benefits letter, free lunch status), Proof of Address (utility bill, state ID), most recent report card",,None provided,
20994,2816,7817,7817,Conflict Resolution Training,,www.girlpowerrocks.org,,active,"Call to schedule an appointment for intake\n\nRequired documents: Birth Certificate, Social Security Card, Proof of Income(check stub, benefits letter, free lunch status), Proof of Address (utility bill, state ID), most recent report card",,None provided,
20995,2816,7817,7817,Summer Camps,,www.girlpowerrocks.org,,active,"Call to schedule an appointment for intake\n\nRequired documents: Birth Certificate, Social Security Card, Proof of Income(check stub, benefits letter, free lunch status), Proof of Address (utility bill, state ID), most recent report card",,None provided,
21014,2,7819,7819,Thanksgiving Baskets,,www.switchboardmiami.org,,active,See Intranet posting for event details,,None provided,
21018,2652,7821,7821,Parenting Skills Classes,,http://miamibeachfl.gov/commservices/,,active,Parents can self-refer to the Office of Community Services for intake appointment,,None provided,
21019,2652,7821,7821,Parent Counseling,,http://miamibeachfl.gov/commservices/,,active,Parents can self-refer to the Office of Community Services for intake appointment,,None provided,
21020,2652,7822,7822,Parenting Skills Classes,,http://www.miamibeachfl.gov/commservices/,,active,Parents can self-refer to the Office of Community Services for intake appointment.,,None provided,
