id,organization_id,name,alternate_name
7515,7513,FKAHEC - SCHOOL HEALTH CLINICS - HORACE O'BRYANT SCHOOL,
7517,7513,FKAHEC - SCHOOL HEALTH CLINICS - SUGARLOAF SCHOOL,
7518,7513,FKAHEC - SCHOOL HEALTH CLINICS - KEY LARGO SCHOOL,
7519,7513,FKAHEC - SCHOOL HEALTH CLINICS - CORAL SHORES HIGH SCHOOL,
7520,2825,CATHOLIC CHARITIES - SAINT BEDE HOUSING,
7521,2825,CATHOLIC CHARITIES - SAINT BEDE'S DORMITORY,
7522,2825,CATHOLIC CHARITIES - SAINT THERESA FAMILY HOUSING,
7523,6230,FLORIDA KEYS OUTREACH COALITION - PEACOCK SUPPORTIVE HOUSING,
7524,7524,GET SCHOLARSHIP READY,SCHOLARSHIP READY
7525,7525,MONROE COUNTY CLERK OF THE CIRCUIT COURT,
7526,7525,MONROE COUNTY CLERK OF THE CIRCUIT COURT - MARATHON COURTHOUSE,
7527,7525,MONROE COUNTY CLERK OF THE CIRCUIT COURT - PLANTATION KEY COURTHOUSE,
7528,7525,MONROE COUNTY CLERK OF THE CIRCUIT COURT - TAVERNIER COURTHOUSE,
7530,7525,MONROE COUNTY CLERK OF THE CIRCUIT COURT - KEY WEST COURTHOUSE,
7531,7531,COMMUNITY HEALTH MINISTRIES IN THE UPPER KEYS,
7532,7532,"MIAMI DADE COUNTY FOSTER & ADOPTIVE PARENT ASSOCIATION, INC.",
7533,2652,CITY OF MIAMI BEACH - OCS - EMERGENCY SERVICES,
7534,960,M-DC DEPARTMENT OF TRANSPORTATION AND PUBLIC WORKS - MOBILITY EASY CARD,
7535,7535,"GOLDEN PALMS CARE CENTER, LLC.",
7536,7536,"MEALS OF HOPE, INC.",
7537,7536,MEALS OF HOPE - GREATER NAPLES YMCA FOOD PANTRY,
7538,7536,MEALS OF HOPE - GOLDEN GATE SENIOR CENTER FOOD PANTRY,
7539,502,UNIDAD OF MIAMI BEACH - SENIOR CENTER,
7540,4262,COMMUNITY COALITION - HOME DELIVERED HOT MEALS,
7541,7541,"GOOD SHEPHERD ACADEMY, INC.",
7542,3348,PSYCHSOLUTIONS - SOUTH OFFICE,
7545,2399,AMERICAN CHILDREN'S ORCHESTRAS - LUMMUS PARK 2016 SUMMER PROGRAM,ACOP
7547,7547,"HAZELDEN BETTY FORD FOUNDATION, INC.",HAZELDEN
7548,7547,HAZELDEN - RESIDENTIAL ALCOHOL AND DRUG TREATMENT,HAZELDEN
7549,7547,HAZELDEN - OUTPATIENT ADDICTION TREATMENT,HAZELDEN
7550,7547,HAZELDEN - DETOX SERVICES,HAZELDEN
7552,7547,HAZELDEN - FAMILY PROGRAM,HAZELDEN
7553,4182,THE CHILDREN'S BEREAVEMENT CENTER - DORAL,
7554,4182,THE CHILDREN'S BEREAVEMENT CENTER - MIAMI SHORES,
7555,4182,THE CHILDREN'S BEREAVEMENT CENTER - LIFT FROM LOSS YOUNG ADULT GROUPS,
7556,4182,THE CHILDREN'S BEREAVEMENT CENTER - LIFT FROM LOSS ADULT GROUPS,
7557,7556,THE CHILDREN'S BEREAVEMENT CENTER - LIFT FROM LOSS ADULT GROUPS - CORAL GABLES,
7558,7556,THE CHILDREN'S BEREAVEMENT CENTER - LIFT FROM LOSS ADULT GROUPS - MIAMI BEACH,
7559,2866,THE TREVOR PROJECT - TREVOR TEXT,
7560,2866,THE TREVOR PROJECT - TREVOR CHAT,
7561,3245,CASA - LEGAL PROGRAM - LEGAL COUNSELING,
7562,3245,CASA - LEGAL PROGRAM - IMMIGRATION ASSISTANCE,
7563,3245,CASA - LEGAL PROGRAM - CITIZENSHIP ASSISTANCE,
7564,3245,CASA - LEGAL PROGRAM - VICTIM LEGAL ASSISTANCE,
7565,3243,CASA - SOCIAL PROGRAM,
7566,7565,CASA - SOCIAL PROGRAM - EMPLOYMENT AND REFERRAL,
7567,7565,CASA - SOCIAL PROGRAM - INCOME TAX PREPARATION,
7568,7565,CASA - SOCIAL PROGRAM - INFORMATION AND REFERRAL,
7569,3243,CASA - EDUCATIONAL PROGRAM,
7570,7570,BLUE-FIELDS RESTORATION SERVICES,
7571,1125,FLORIDA JUSTICE INSTITUTE - DISABILITY DISCRIMINATION,
7572,1381,BIG BROTHERS BIG SISTERS - SPECIAL PROGRAMS,
7573,3311,CENTROS MEDICOS LAS AMERICAS - BISCAYNE,
7574,3311,CENTROS MEDICOS LAS AMERICAS - KENDALL,
7575,3835,SOUTHERN WINDS HOSPITAL - CRISIS ASSESSMENT & REFERRAL SERVICES,
7576,1256,M-DC PUBLIC LIBRARY - PROJECT L.E.A.D. - NORTH DADE REGIONAL,
7579,4809,FTRI - HEARING AND SPEECH CENTER OF FLORIDA,
7580,4809,FTRI - DEAF SERVICE CENTER OF SOUTHWEST FLORIDA,
7581,4809,FTRI - CENTER FOR INDEPENDENT LIVING GULF COAST,
7583,4338,AHF - PHARMACY - JACKSON NORTH,AHF
7584,4338,AHF - PHARMACY - COCONUT GROVE,
7585,4338,AHF - HEALTHCARE CENTER - MIAMI,
7586,5134,FDOH COLLIER - IMMIGRATION PHYSICALS AND REFUGEE SERVICES - IMMOKALEE,
7587,5134,"FDOH COLLIER - WOMEN, INFANT, CHILDREN (WIC) - GOLDEN GATE",
7588,5134,"FDOH COLLIER - WOMEN, INFANT, CHILDREN (WIC) - IMMOKALEE",
7589,5134,FDOH COLLIER - TUBERCULOSIS - IMMOKALEE,
7590,5134,FDOH COLLIER - STD CLINIC - IMMOKALEE,
7591,5134,FDOH COLLIER - AIDS DRUG ASSITANCE PROGRAM (ADAP) - IMMOKALEE,
7592,5134,FDOH COLLIER - HOUSING OPPORTUNITIES FOR PERSONS WITH AIDS (HOPWA) - IMMOKALEE,
7593,5134,FDOH COLLIER - HIV/AIDS CASE MANAGEMENT - IMMOKALEE,
7594,5134,FDOH COLLIER - HIV COUNSELING AND TESTING CLINIC - IMMOKALEE,
7595,5134,FDOH COLLIER - PEDIATRIC IMMUNIZATION - IMMOKALEE,
7596,5134,FDOH COLLIER - ADULT IMMUNIZATIONS - IMMOKALEE,
7597,5134,FDOH COLLIER - ADULT INFLUENZA AND PNEUMONIA VACCINATIONS - IMMOKALEE,
7598,5134,FDOH COLLIER - FAMILY PLANNING - IMMOKALEE,
7599,850,MOUNT SINAI - BREAST-FEEDING CLASSES,MT. SINAI
7600,850,MOUNT SINAI - SHALOM BABY,MT. SINAI
7601,850,MOUNT SINAI - INFANT CPR & SAFETY,MT. SINAI
7603,7220,SUNFLOWERS ACADEMY - SUMMER CAMP PROGRAM,
7604,3069,JHS - DIGESTIVE CENTER OF HEALTH,
7605,1220,M-DCPS - DIAL-A-TEACHER,
7606,392,MIAMI-DADE POLICE - NON-EMERGENCIES,
7607,7607,TWENTIETH JUDICIAL CIRCUIT COURT OF FLORIDA,
7608,388,HOUSING DEVELOPMENT CORPORATION OF SW FLORIDA - FINANCIAL CAPABILITY COUNSELING,
7609,388,HOUSING DEVELOPMENT CORPORATION OF SW FLORIDA - HOMEBUYER EDUCATION WORKSHOP,
7610,138,GIRL SCOUTS - ACADEMIC AFTER SCHOOL PROGRAM - WEST HOMESTEAD ELEMENTARY,
7611,138,GIRL SCOUTS - ACADEMIC AFTER SCHOOL PROGRAM - PINE LAKE ELEMENTARY,
7612,138,GIRL SCOUTS - ACADEMIC AFTER SCHOOL PROGRAM - FLORIDA CITY ELEMENTARY,
7613,2497,NEIGHBORHOOD HOUSING SERVICES - FORECLOSURE PREVENTION,
7614,2497,NEIGHBORHOOD HOUSING SERVICES - MORTGAGE LENDING,
7615,2685,DADE FAMILY COUNSELING COMMUNITY MENTAL HEALTH CENTER - THERAPY SERVICES,
7616,2685,DADE FAMILY COUNSELING COMMUNITY MENTAL HEALTH CENTER - TARGETED CASE MANAGEMENT,
7617,2685,DADE FAMILY COUNSELING COMMUNITY MENTAL HEALTH CENTER - PSYCHOSOCIAL REHABILITATION,
7618,7618,"EVE'S HOPE, INC.",
7621,7621,"REACHOUT USA, INC.",
7622,7607,TWENTIETH JUDICIAL CIRCUIT COURT - CIVIL DIVISION - FAMILY COURT - FAMILY LAW CASE MANAGEMENT,
7623,7607,TWENTIETH JUDICIAL CIRCUIT COURT - CIVIL DIVISION - FAMILY COURT - PRO-SE LITIGANT PROGRAM,
7624,7607,TWENTIETH JUDICIAL CIRCUIT COURT - CIVIL DIVISION - FAMILY COURT - FAMILY MEDIATION PROGRAM,
7625,7607,TWENTIETH JUDICIAL CIRCUIT COURT - CIVIL DIVISION - FAMILY COURT - DOMESTIC VIOLENCE PROGRAM,
7626,7607,TWENTIETH JUDICIAL CIRCUIT COURT - CIVIL DIVISION - FAMILY COURT - MAGISTRATE PROGRAM,
7627,7607,TWENTIETH JUDICIAL CIRCUIT COURT - CIVIL DIVISION - FAMILY COURT - JUVENILE ARBITRATION PROGRAM,
7628,7607,TWENTIETH JUDICIAL CIRCUIT COURT - CIVIL DIVISION - FAMILY COURT - TEEN COURT PROGRAM,
7629,7607,TWENTIETH JUDICIAL CIRCUIT COURT - CIVIL DIVISION - CIVIL CASE MANAGEMENT,
7630,7607,TWENTIETH JUDICIAL CIRCUIT COURT - CIVIL DIVISION - PROBATE,
7631,7607,TWENTIETH JUDICIAL CIRCUIT COURT - CIVIL DIVISION - JUVENILE,
7632,7607,TWENTIETH JUDICIAL CIRCUIT COURT - CIVIL DIVISION - CHILD SUPPORT/ALIMONY,
7633,7607,TWENTIETH JUDICIAL CIRCUIT COURT - CIVIL DIVISION - SMALL CLAIMS,
7634,7607,TWENTIETH JUDICIAL CIRCUIT COURT - CIVIL DIVISION - ALTERNATIVE DISPUTE RESOLUTION,
7635,7607,TWENTIETH JUDICIAL CIRCUIT COURT - CRIMINAL DIVISION - FELONY CASE MANAGEMENT,
7636,7607,TWENTIETH JUDICIAL CIRCUIT COURT - CRIMINAL DIVISION - PRE-TRIAL SERVICES,
7637,7607,TWENTIETH JUDICIAL CIRCUIT COURT - CRIMINAL DIVISION - PROBATION,
7638,7607,TWENTIETH JUDICIAL CIRCUIT COURT - SPECIAL PROGRAMS - CERTIFIED PROCESS SERVERS,
7639,7607,TWENTIETH JUDICIAL CIRCUIT COURT - SPECIAL PROGRAMS - DRUG COURT PROGRAM,
7640,7607,TWENTIETH JUDICIAL CIRCUIT COURT - SPECIAL PROGRAMS - MENTAL HEALTH COURT / VETERANS TRACK,
7641,7607,TWENTIETH JUDICIAL CIRCUIT COURT - CIVIL DIVISION - CITIZEN DISPUTE SETTLEMENT PROGRAM,
7642,7642,"GLCC KEY WEST, INC.",
7643,7643,CARE PATROL OF SOUTH FLORIDA IN MIAMI,CARE PATROL
7645,7645,"ARCADIA ACADEMY, INC.",SUNFLOWERS ACADEMY
7646,7646,MIAMI-DADE COUNTY BOARD OF COMMISSIONERS,
7647,7646,MIAMI-DADE COUNTY BOARD OF COMMISSIONERS - DISTRICT 1,
7648,7646,MIAMI-DADE COUNTY BOARD OF COMMISSIONERS - DISTRICT 2,
7649,7646,MIAMI-DADE COUNTY BOARD OF COMMISSIONERS - DISTRICT 3,
7650,7646,MIAMI-DADE COUNTY BOARD OF COMMISSIONERS - DISTRICT 4,
7651,7646,MIAMI-DADE COUNTY BOARD OF COMMISSIONERS - DISTRICT 5,
7652,7646,MIAMI-DADE COUNTY BOARD OF COMMISSIONERS - DISTRICT 6,
7653,7646,MIAMI-DADE COUNTY BOARD OF COMMISSIONERS - DISTRICT 7,
7654,7646,MIAMI-DADE COUNTY BOARD OF COMMISSIONERS - DISTRICT 8,
7655,7646,MIAMI-DADE COUNTY BOARD OF COMMISSIONERS - DISTRICT 9,
7656,7646,MIAMI-DADE COUNTY BOARD OF COMMISSIONERS - DISTRICT 10,
7657,7646,MIAMI-DADE COUNTY BOARD OF COMMISSIONERS - DISTRICT 11,
7658,7646,MIAMI-DADE COUNTY BOARD OF COMMISSIONERS - DISTRICT 12,
7659,7646,MIAMI-DADE COUNTY BOARD OF COMMISSIONERS - DISTRICT 13,
7660,555,COMMUNITIES IN SCHOOLS - AMERICORPS MIAMI READS - HOLMES ELEMENTARY,
7661,555,COMMUNITIES IN SCHOOLS - AMERICORPS MIAMI READS - CHARLES DREW ELEMENTARY,
7662,555,COMMUNITIES IN SCHOOLS - AMERICORPS MIAMI READS - LIBERTY CITY ELEMENTARY,
7663,555,COMMUNITIES IN SCHOOLS - AMERICORPS MIAMI READS - POINCIANA ELEMENTARY,
7664,555,COMMUNITIES IN SCHOOLS - AMERICORPS MIAMI READS - OLINDA ELEMENTARY,
7671,558,COMMUNITIES IN SCHOOLS - ALTERNATIVE TO SUSPENSION - NORTH MIAMI MIDDLE,
7672,558,COMMUNITIES IN SCHOOLS - ALTERNATIVE TO SUSPENSION - NORTH MIAMI BEACH HIGH,
7673,425,MACTOWN - GATOR GROUP HOME,
7674,7674,"FIRST QUALITY HOME CARE, INC.",
7675,1302,ARTS FOR LEARNING - AFTERSCHOOL,
7676,6979,JEWISH FAMILY AND COMMUNITY SERVICES - FOOD PANTRY,
7677,6979,JEWISH FAMILY AND COMMUNITY SERVICES - SENIOR SERVICES,
7678,7678,"KIDS LEARNING CENTER OF SOUTH DADE III, INC.",KLC 3
7679,2660,FANM - AFTER SCHOOL (FASP) PROGRAM - NORTH MIAMI ELEMENTARY,"HAITIAN WOMEN OF MIAMI, Inc."
7681,7681,"ADVOCATE2CREATE, LLC.",
7682,1072,AHCA - MIAMI,
7683,588,BORINQUEN - FLAGAMI,
7684,1457,ACLU OF FLORIDA - COLLIER CHAPTER,AMERICAN CIVIL LIBERTIES UNION OF FLORIDA
7685,4883,SFWMD - LOWER WEST COAST,
7686,2429,YMCA - CAC - CHEERLEADING BUDDIES,YMCA - Y CHEERLEADING BUDDIES
7687,530,ARTHRITIS FOUNDATION - FLORIDA CHAPTER - BROWARD/MIAMI-DADE REGION,
7689,514,UM - DEPARTMENT OF PEDIATRICS - FAMILIES FIRST NETWORK - BABY AND ME GROUP - WEST DADE,
7691,7691,FRIENDSHIP CIRCLE PROJECT OF CHABAD OF KENDALL/PINECREST,
7692,1220,M-DCPS - MAPS & BOUNDARIES,
7693,7693,"RENAISSANCE COACHING, LLC.",
7694,7694,"PREVAL AND ASSOCIATES COUNSELING SERVICES, LLC.",
7695,534,NAMI - CONEXION,NAMI
7696,534,NAMI - CONSUMER SUPPORT GROUP - KENDALL,NAMI
7697,3019,PFLAG - FORT LAUDERDALE,
7698,3019,PFLAG - FLORIDA KEYS,
7699,7699,"BUILDING BLOCKS, INC.",
7700,374,PLANNED PARENTHOOD - GOLDEN GLADES - MIAMI HEALTH CENTER,
7701,654,FL DOE - VOCATIONAL REHAB - TRANSITION UNIT,
7702,3279,VOA - DROP-IN CENTER - MIAMI,
7703,7703,DOLPHINS CANCER CHALLENGE,DCC
7704,1302,ARTS FOR LEARNING - ARTWORKS,
7705,3437,THE ROXY THEATRE GROUP - AFTER SCHOOL PROGRAM - PAUL W. BELL MIDDLE,
7706,3437,THE ROXY THEATRE GROUP - AFTER SCHOOL PROGRAM - ROCKWAY MIDDLE,
7707,7458,NSCFF - LSVT-THERAPY BASED PROGRAM,NSCFF
7711,7711,DRUG FREE COLLIER,Substance Abuse Coalition of Collier County
7713,2551,M-DC PARKS - GWEN CHERRY PARK (CWD - CHILDREN WITH DISABILITIES),
7714,2790,PLAYING THE GAME OF LIFE - AFTER SCHOOL - HAPPY KIDS LEARNING CENTER,EARLY CHILDHOOD QUALITY CONSULTANT'S
7715,2810,CONCERNED AFRICAN WOMEN - NEW DIMENSIONS IN PARENTING PROGRAM - DR. ROBERT INGRAM ELEMENTARY SCHOOL,
7716,2810,CONCERNED AFRICAN WOMEN - TCT/OOS AFTER SCHOOL PROGRAM - DR. ROBERT INGRAM ELEMENTARY SCHOOL,
7717,2810,CONCERNED AFRICAN WOMEN - TCT/OOS AFTER SCHOOL PROGRAM - NORTH COUNTY K-8 CENTER,
7720,2759,UM - MILLER SCHOOL OF MEDICINE - DEPT. OF OB/GYN; DIVISION OF SPECIAL PROJECTS,
7721,2665,EASTER SEALS - CULINARY ARTS YOUTH ENRICHMENT PROGRAM,
7722,2602,BRANCHES - CLIMB YOUTH DEVELOPMENT PROGRAM - FLORIDA CITY,
7723,2602,BRANCHES - CLIMB YOUTH DEVELOPMENT PROGRAM - FULFORD,
7724,7724,BRANCHES - CLIMB YOUTH DEVELOPMENT PROGRAM - LAKEVIEW,
7725,2602,BRANCHES - CLIMB YOUTH DEVELOPMENT PROGRAM - SOUTH MIAMI,
7726,7726,"CROWNS OF THORNS IMPACT MINISTRIES, INC.",
7727,7727,"NEW HOPE ASSEMBLY OF GOD CHURCH, INC.",
7728,1431,AMERICAN CANCER SOCIETY - DADE UNIT - LOOK GOOD FEEL BETTER - SOUTH MIAMI HOSPITAL,
7729,52,HABITAT FOR HUMANITY - IMMOKALEE,
7730,7711,DRUG FREE COLLIER - ALCOHOL VENDOR TRAINING,TIPS
7731,7711,DRUG FREE COLLIER - OPERATION MEDICINE CABINET,
7732,561,CHILDREN'S HOME SOCIETY - FAMILY PRESERVATION AND STABILIZATION PROGRAM,
7734,561,CHILDREN'S HOME SOCIETY - OUTPATIENT MENTAL HEALTH PROGRAM,
7735,7711,DRUG FREE COLLIER - HIDDEN IN PLAIN SIGHT,
7736,7736,"MAGIC LEARNING CENTER, INC.",SPEECH AND OCCUPATIONAL THERAPY INSTITUE CORP.
7737,3430,GUARDIAN AD LITEM - MIAMI,
7738,2351,KIDZ CITY LEARNING CENTER - AFTER SCHOOL - HIALEAH II,
7739,2759,UNIVERSITY OF MIAMI - MILLER SCHOOL OF MEDICINE - EAR INSTITUTE CHILDREN'S HEARING PROGRAM,UM
7740,7740,"MICHELLE INGROSSO, M.S.ED.",
7741,5601,NAMI COLLIER - RECOVERY SKILLS GROUP,
7742,7742,THE HOUSING AUTHORITY OF THE CITY MIAMI BEACH,HACMB
7743,1119,LONG TERM CARE OMBUDSMAN - COMPLAINT INVESTIGATION - SOUTH WEST,
7744,3150,SANT LA - NORTH HUB,
7745,3150,SANT LA - SOUTH HUB,
7746,2714,URGENT INC - YOUTH EMPOWERMENT AFTERSCHOOL PROGRAM - CENTER FOR EMPOWERMENT & EDUCATION,
7747,2714,URGENT INC - RITES OF PASSAGE YOUTH MEDIA PROJECT - MIAMI EDISON HIGH SCHOOL,
7748,2714,URGENT INC - FILM ARTS CULTURE CODING ENTREPRENEURSHIP (FACE),
7749,6002,OUR FAMILY ASSISTED LIVING FACILITY III,
7750,6793,BANYAN COMMUNITY HEALTH CENTER - OUTPATIENT SUBSTANCE ABUSE SERVICES,
7751,6793,BANYAN COMMUNITY HEALTH CENTER - RESIDENTIAL RE-ENTRY PROGRAM,
7753,5249,RECAPTURING THE VISION INTERNATIONAL - EMPOWERMENT CONCEPTS,
7754,668,THE VILLAGE SOUTH - REACH PROGRAM,
7755,315,AARP - FOUNDATION TAX-AIDE,
7757,7757,NUEVO CAMINAR MINISTERIO CATOLICO,
7758,4032,NARCOTICS ANONYMOUS - KEY WEST,
7759,3279,VOA - TRANSITIONAL HOUSING FOR VETERANS - KEY WEST,
7760,45,FL DEPT OF AGRICULTURE - AFTERSCHOOL MEALS PROGRAM,AMP
7761,2617,MIAMI CHILDREN'S MUSEUM - SMART AFTER SCHOOL PROGRAM - CHARLES DREW K-8 CENTER,
7762,5855,OPEN ARMS - EMPLOYMENT AND CAREER DEVELOPMENT,
7763,2652,CITY OF MIAMI BEACH - OCS - MIAMI BEACH ALL STARS PROGRAM - NAUTILUS MIDDLE SCHOOL,
7764,2652,CITY OF MIAMI BEACH - OCS - MIAMI BEACH ALL STARTS PROGRAM - 21ST STREET RECREATION CENTER,
7765,7765,"NEW LIFE MEDICAL INSTITUTE, INC.",
7766,2551,M-DC PARKS - GOULDS PARK (CWD - CHILDREN WITH DISABILITIES),
7767,5156,SIXTEENTH JUDICIAL CIRCUIT OF FLORIDA - PUBLIC DEFENDER,
7768,7768,THE XENA FUND,
7769,7769,"ADVANCED RESEARCH INSTITUTE OF MIAMI, LLC.",
7770,7770,"FIRST BAPTIST CHURCH OF KEY LARGO, INC.",
7771,7771,SAINT JUSTIN MARTYR CATHOLIC CHURCH,ST. JUSTIN MARTYR CATHOLIC CHURCH
7772,7772,SAINT PETER CATHOLIC CHURCH,ST. PETER CATHOLIC CHURCH
7773,7773,"GUARDIANSHIP OF THE FLORIDA KEYS, INC.",GUARDIANSHIP & LEGAL SERVICES
7774,7773,GUARDIANSHIP OF THE FLORIDA KEYS - MIAMI,
7775,2825,CATHOLIC CHARITIES - ELDERLY SERVICES - SAINT JOHN BOSCO SENIOR CENTER,
7776,2825,CATHOLIC CHARITIES - ELDERLY SERVICES - SOUTH DADE SENIOR CENTER,
7777,2825,CATHOLIC CHARITIES - ELDERLY SERVICES - MCCARTHY RESIDENCE,
7778,2825,CATHOLIC CHARITIES - ELDERLY SERVICES - SAINT MONICA GARDENS,
7779,7779,"LITERACY VOLUNTEERS OF AMERICA - MONROE COUNTY, INC.",
7780,7780,"CMB VISIONS UNLIMITED, INC.",
7781,7780,CMB VISIONS UNLIMITED - EMERGING LEADERS,
7783,7780,CMB VISIONS UNLIMITED - LIFE SKILLS,
7784,7780,CMB VISIONS UNLIMITED - GED SUCCESS,
7786,7780,CMB VISIONS UNLIMITED - BASIS,
7787,722,SOUTHWEST SOCIAL SERVICES - WESTWIND SENIOR CENTER,
7788,7788,"SMARTHERAPY, LLC.",
7789,2602,BRANCHES - GROW AFTER-SCHOOL PROGRAM - LAKEVIEW,
7790,3145,UNITED WAY CENTER FOR EXCELLENCE - QUALITY COUNTS NEIGHBORHOOD LEARNING NETWORK,QC-NLN
7791,2771,HOPE FOR MIAMI - PROJECT GENESIS AFTER SCHOOL AND SUMMER CAMP - MIAMI CENTRAL HIGH SCHOOL,
7792,4915,GANG ALTERNATIVE - HAND-IN-HAND INSURANCE ENROLLMENT ASSISTANCE,
7793,26,"SHERRY A. PALAMARA, PSYD, PA - DORAL",
7794,6277,VIDA TRAINING CENTER - HIALEAH,
7796,7796,"EVA ABAD, LMHC","INTEGRATIVE COUNSELING AND CONSULTING SERVICES, LLC"
7798,3627,GUIDANCE/CARE-CENTER - SEEKING SAFETY FOR WOMEN - KEY LARGO,
7799,3627,GUIDANCE/CARE-CENTER - SEEKING SAFETY FOR WOMEN - MARATHON,
7801,7801,"ALL FLORIDA SENIOR SERVICES, CORP.",
7802,7802,"MEGHAN CALFEE LMHC, LLC",
7803,7803,DEBT MANAGEMENT CREDIT COUNSELING CORP.,DMCC
7804,6328,ABC'S FOR SUCCESS - PSYCHOSOCIAL REHABILITATION PROGRAM - HIALEAH,
7805,6328,"ABC'S FOR SUCCESS - EARLY INTERVENTION, DEVELOPMENT AND BEHAVIOR SERVICES - HIALEAH",
7806,6328,ABC'S FOR SUCCESS - COUNSELING AND FAMILY THERAPY SERVICES - HIALEAH,
7807,6328,ABC'S FOR SUCCESS - TARGETED CASE MANAGEMENT - HIALEAH,
7809,82,CARE RESOURCE - COUNSELING SERVICES - FORT LAUDERDALE,
7810,82,CARE RESOURCE - COUNSELING SERVICES - LITTLE HAVANA,
7811,82,CARE RESOURCE - PrEP AND nPEP SERVICES,
7812,82,CARE RESOURCE - ACA ENROLLMENT ASSISTANCE - FORT LAUDERDALE,
7813,2896,ABRIENDO PUERTAS - CHILD AND YOUTH - MIAMI GARDENS,
7814,1256,M-DC PUBLIC LIBRARY - ONLINE TUTORING,
7815,466,VA - OFFICE OF INSPECTOR GENERAL HOTLINE,
7817,2816,GIRL POWER/WORLD LITERACY CRUSADE - GIRL POWER SUMMER CAMP PROGRAM,
7819,2,SWITCHBOARD OF MIAMI - TURKEY GIVEAWAYS,
7821,2652,CITY OF MIAMI BEACH - OCS - GROUP BASED PARENT SESSIONS USING NURTURING PARENT PROGRAM,
7822,2652,CITY OF MIAMI BEACH - OCS - HOME BASED PARENT SESSIONS USING NURTURING PARENT PROGRAM,
7823,7823,THE WILLOUGH AT NAPLES,
7824,144,OFFICE OF THE ATTORNEY GENERAL - VICTIM SERVICES,
7825,3445,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT - MIAMI,
7826,4935,FCAAC - AVENTURA,
7828,4935,FCAAC - HIALEAH / MIAMI LAKES,
7829,4935,FCAAC - CORAL GABLES,
7830,7830,LIFE CENTER FOR HEALING AND GROWTH,
7832,1072,AHCA - FLORIDA HEALTH FINDER,
7833,7833,"HOLY SPIRIT CATHEDRAL REVIVAL CENTER CHURCH, INC.",CENTRO DE AVIVAMIENTO
7834,7833,HOLY SPIRIT CATHEDRAL REVIVAL CENTER CHURCH - SUBSTANCE ABUSE PROGRAM,CENTRO DE AVIVAMIENTO
7835,7833,HOLY SPIRIT CATHEDRAL REVIVAL CENTER CHURCH - MOOD DISORDERS PROGRAM,CENTRO DE AVIVAMIENTO
7836,7833,HOLY SPIRIT CATHEDRAL REVIVAL CENTER CHURCH - SPEECH IMPEDIMENT PROGRAM,CENTRO DE AVIVAMIENTO
7837,7833,HOLY SPIRIT CATHEDRAL REVIVAL CENTER CHURCH - SUICIDE PREVENTION PROGRAM,CENTRO DE AVIVAMIENTO
7838,7838,NATIONAL PESTICIDE INFORMATION CENTER,NPIC
7839,7839,CARDS FOR HOSPITALIZED KIDS,CFHK
7840,7840,VETERANS CRISIS LINE,VCL
7841,7840,VCL - RESOURCE LOCATOR,VCL
7842,7842,"HEARTLAND HOSPICE, INC.",
7843,7842,HEARTLAND HOSPICE - BEREAVEMENT SUPPORT GROUP,
7844,7844,"REDLANDS CHRISTIAN MIGRANT ASSOCIATION - COLLIER, INC.",RCMA
7845,908,NICKLAUS CHILDREN'S HOSPITAL - SCHOOL HEALTH PROGRAM - AIRBASE K-8,MIAMI CHILDREN'S HOSPITAL
7846,6368,FAMILY COUNSELING SERVICES - MENTAL HEALTH CONSULTATION,
7847,6368,FAMILY COUNSELING SERVICES - CHILD-PARENT RELATIONSHIP TRAINING (CPRT),CPRT
7848,548,COMMUNITIES IN SCHOOLS - OOS AMERICORPS PROGRAM,
7849,7848,COMMUNITIES IN SCHOOLS - OOS AMERICORPS PROGRAM - POINCIANA PARK ELEMENTARY,
7850,7848,COMMUNITIES IN SCHOOLS - OOS AMERICORPS PROGRAM - NORTH MIAMI MIDDLE,
7851,7851,"INTOACTION TREATMENT, LLC",
7852,304,FIU - AFTER SCHOOL TREATMENT PROGRAM,ATP
7853,5304,EARLY LEARNING COALITION - VPK,
7854,5304,EARLY LEARNING COALITION - SCHOOL READINESS,
7855,5110,AVOW HOSPICE - CAREGIVER SUPPORT GROUPS - MARCO ISLAND,
7856,5110,AVOW HOSPICE - GRIEF SUPPORT GROUPS - MARCO ISLAND,
7857,5110,AVOW HOSPICE - GRIEF SUPPORT GROUPS - IMMOKALEE,
7858,7858,"GIRLS OF TRANSFORMATION MENTORING PROGRAM, INC.",
7860,514,UM - DEPARTMENT OF PEDIATRICS - FAMILIES FIRST NETWORK - STRENGTHENING GROUP - KLA SCHOOLS,
7861,514,UM - DEPARTMENT OF PEDIATRICS - FAMILIES FIRST NETWORK - BABY AND ME GROUP - MIAMI LAKES,
7862,1991,CATALYST MIAMI - NON-PROFIT CONSULTING,
7863,460,O'FARRILL LEARNING CENTER - PERRINE,
7864,5065,SAINT MATTHEW'S HOUSE - NAPLES SHELTER,
7865,6096,FIU - ENLACE MIAMI - CORAL PARK ELEMENTARY,
7866,6096,FIU - ENLACE MIAMI - CHARLES R. HADLEY ELEMENTARY,
7867,6096,FIU - ENLACE MIAMI - E.W.F. STIRRUP ELEMENTARY,
7868,6096,FIU - ENLACE MIAMI - KENDALE ELEMENTARY,
7869,6096,FIU - ENLACE MIAMI - SWEETWATER ELEMENTARY,
